Order ID,Date,Product Name,Category,Quantity Sold,Unit Price,Total Sales,Discount (%),Profit Margin (%),Customer ID,Customer Age,Customer Gender,Region,Payment Method,Order Status,Shipping Cost
5408,2024-04-27,Conditioner,Beauty,10,459.62,4596.2,0.6,29.03,6068,54,Male,West,Cash,Cancelled,8.3
5409,2024-10-10,Lipstick,Beauty,8,256.68,2053.44,1.34,26.83,2648,63,Other,West,PayPal,Cancelled,36.35
5410,2024-10-26,Smartwatch,Electronics,6,232.52,1395.12,7.9,6.29,2042,50,Male,West,Cash,Shipped,32.59
5411,2024-06-25,Washing Machine,Home Appliances,10,183.49,1834.9,12.87,18.25,7522,38,Female,West,Cash,Pending,49.36
5412,2024-10-13,Laptop,Electronics,6,149.16,894.96,4.64,26.8,8534,58,Female,East,Credit Card,Completed,43.46
5413,2024-04-23,Dress,Clothing,4,189.58,758.32,10.32,22.27,4059,50,Other,South,PayPal,Pending,19.61
5414,2024-10-14,Jeans,Clothing,6,139.9,839.4,19.26,26.6,4259,55,Other,North,Debit Card,Cancelled,16.96
5415,2024-03-18,Sneakers,Clothing,2,141.06,282.12,11.17,19.69,6404,61,Other,East,Debit Card,Cancelled,17.55
5416,2025-01-27,Jacket,Clothing,1,119.71,119.71,10.65,23.16,9041,64,Other,East,Cash,Pending,22.73
5417,2024-11-11,Microwave,Home Appliances,6,461.97,2771.82,6.68,28.23,3861,22,Other,South,Debit Card,Completed,46.44
5418,2025-02-02,Conditioner,Beauty,6,105.93,635.58,19.17,29.22,3548,28,Female,East,Bank Transfer,Returned,16.66
5419,2024-02-24,Smartwatch,Electronics,3,224.61,673.83,12.17,22.98,2052,49,Male,North,Credit Card,Shipped,49.48
5420,2024-11-11,Smartphone,Electronics,10,44.72,447.2,14.02,8.02,7815,22,Other,North,Debit Card,Completed,16.64
5421,2024-06-19,Smartphone,Electronics,10,307.15,3071.5,7.32,15.03,9904,30,Other,East,Debit Card,Returned,32.69
5422,2024-08-27,T-Shirt,Clothing,9,161.79,1456.11,8.39,15.42,3425,26,Other,North,Cash,Completed,26.71
5423,2024-06-14,Shampoo,Beauty,2,300.31,600.62,14.8,19.96,9645,45,Male,West,PayPal,Pending,43.57
5424,2024-05-22,Jeans,Clothing,3,71.5,214.5,17.91,21.12,2806,24,Female,West,Bank Transfer,Returned,10.17
5425,2024-11-25,Face Cream,Beauty,8,192.21,1537.68,15.24,5.77,9257,45,Male,West,Debit Card,Cancelled,46.35
5426,2025-01-31,Vacuum Cleaner,Home Appliances,10,430.26,4302.6,3.15,9.61,9353,41,Female,North,Credit Card,Cancelled,7.1
5427,2025-01-25,Laptop,Electronics,2,440.52,881.04,13.17,18.75,3240,59,Male,South,Debit Card,Cancelled,38.68
5428,2024-10-19,T-Shirt,Clothing,9,235.41,2118.69,11.74,8.58,8462,44,Male,East,Cash,Pending,34.39
5429,2024-03-23,Laptop,Electronics,7,418.75,2931.25,15.59,23.29,3284,24,Female,North,Debit Card,Shipped,27.88
5430,2024-05-09,Conditioner,Beauty,4,392.29,1569.16,2.65,15.34,9603,58,Other,North,Debit Card,Shipped,33.08
5431,2024-05-20,Smartphone,Electronics,5,29.65,148.25,13.49,16.91,7116,28,Male,North,PayPal,Pending,49.39
5432,2024-05-11,Smartwatch,Electronics,5,155.4,777.0,9.7,14.85,5171,23,Female,South,Bank Transfer,Pending,39.81
5433,2024-03-31,Jeans,Clothing,2,429.5,859.0,2.11,11.07,1969,22,Other,West,Bank Transfer,Cancelled,26.15
5434,2024-05-31,Vacuum Cleaner,Home Appliances,3,55.24,165.72,7.14,20.15,8773,51,Female,West,Credit Card,Cancelled,26.57
5435,2024-12-01,Smartphone,Electronics,6,157.92,947.52,0.17,27.84,5840,49,Other,West,Credit Card,Pending,48.6
5436,2024-10-03,Air Conditioner,Home Appliances,2,375.6,751.2,18.85,25.01,1300,25,Male,South,Bank Transfer,Returned,17.37
5437,2024-11-24,Jeans,Clothing,9,225.92,2033.28,7.7,15.56,1386,62,Other,North,Debit Card,Pending,27.28
5438,2024-05-18,Washing Machine,Home Appliances,3,278.49,835.47,19.19,26.13,3287,26,Other,South,Credit Card,Returned,12.3
5439,2024-08-12,Washing Machine,Home Appliances,9,384.54,3460.86,14.56,12.75,4265,42,Male,South,PayPal,Completed,28.45
5440,2024-10-23,Face Cream,Beauty,7,383.31,2683.17,11.98,23.55,6897,27,Other,East,Cash,Pending,11.91
5441,2024-08-06,Tablet,Electronics,10,464.31,4643.1,19.54,17.05,5339,43,Male,North,Debit Card,Pending,28.55
5442,2024-08-19,Washing Machine,Home Appliances,9,150.19,1351.71,12.85,10.43,9767,44,Female,North,Bank Transfer,Returned,46.12
5443,2024-06-05,Face Cream,Beauty,3,68.46,205.38,9.27,14.12,6293,34,Female,North,Debit Card,Pending,9.98
5444,2024-03-02,Tablet,Electronics,4,247.12,988.48,4.47,14.93,3379,60,Male,South,Debit Card,Shipped,20.94
5445,2024-06-21,Jeans,Clothing,7,455.66,3189.62,19.96,8.51,5291,24,Female,North,Bank Transfer,Cancelled,28.59
5446,2024-04-17,Face Cream,Beauty,4,479.54,1918.16,3.03,12.55,7754,22,Female,North,PayPal,Pending,11.62
5447,2024-10-06,Smartphone,Electronics,3,397.25,1191.75,9.39,10.11,1553,45,Male,South,PayPal,Cancelled,29.13
5448,2024-12-18,Shampoo,Beauty,7,216.94,1518.58,7.83,29.68,2867,56,Other,North,Debit Card,Completed,20.52
5449,2024-03-26,Sneakers,Clothing,1,362.21,362.21,3.22,19.15,6223,55,Male,East,Cash,Pending,34.55
5450,2024-05-08,Dress,Clothing,3,191.81,575.43,16.22,21.4,1130,21,Female,South,Debit Card,Shipped,41.98
5451,2025-01-03,Tablet,Electronics,6,335.55,2013.3,2.18,21.28,8788,24,Male,West,Bank Transfer,Shipped,34.8
5452,2024-08-12,Conditioner,Beauty,8,488.68,3909.44,5.8,12.44,4345,59,Other,West,Credit Card,Pending,18.59
5453,2025-01-12,Headphones,Electronics,5,316.84,1584.2,2.75,26.24,2959,30,Other,North,PayPal,Cancelled,41.93
5454,2025-02-15,Smartphone,Electronics,5,319.94,1599.7,8.78,17.83,6744,60,Female,North,Bank Transfer,Completed,38.97
5455,2024-10-17,Jacket,Clothing,6,55.42,332.52,18.3,27.79,8380,28,Other,West,PayPal,Completed,17.9
5456,2024-06-24,Dress,Clothing,9,464.81,4183.29,14.53,11.36,8805,63,Female,East,Credit Card,Cancelled,46.95
5457,2024-08-24,Jeans,Clothing,7,39.8,278.6,1.75,12.38,8500,37,Other,North,Credit Card,Completed,39.12
5458,2025-02-02,Face Cream,Beauty,5,68.41,342.05,0.94,5.7,9173,49,Other,East,Debit Card,Completed,28.89
5459,2025-01-28,Perfume,Beauty,1,303.05,303.05,11.95,17.84,4214,39,Female,South,PayPal,Returned,49.92
5460,2024-06-25,Washing Machine,Home Appliances,2,36.88,73.76,17.16,22.17,4233,65,Male,West,Debit Card,Pending,8.1
5461,2024-04-09,Shampoo,Beauty,4,388.69,1554.76,5.18,14.96,9720,23,Other,West,Cash,Returned,30.13
5462,2024-06-15,Face Cream,Beauty,10,153.59,1535.9,5.31,28.86,2652,57,Female,South,PayPal,Pending,17.73
5463,2024-05-01,Jeans,Clothing,7,436.64,3056.48,4.88,22.66,8512,58,Male,North,Credit Card,Cancelled,24.24
5464,2025-02-19,Washing Machine,Home Appliances,6,485.4,2912.4,19.92,29.64,3567,53,Other,North,PayPal,Completed,22.14
5465,2024-11-16,Headphones,Electronics,10,41.16,411.6,0.8,27.02,5855,57,Female,East,Bank Transfer,Shipped,31.12
5466,2025-02-18,Refrigerator,Home Appliances,3,461.79,1385.37,3.33,20.84,1377,25,Other,South,Credit Card,Shipped,37.38
5467,2024-07-28,Sneakers,Clothing,2,232.51,465.02,9.78,18.35,9054,41,Male,West,Debit Card,Returned,9.15
5468,2024-10-27,Face Cream,Beauty,4,136.83,547.32,9.56,22.63,5616,31,Male,West,PayPal,Completed,32.32
5469,2024-03-06,Microwave,Home Appliances,10,168.31,1683.1,2.5,12.9,1532,50,Male,North,Bank Transfer,Shipped,48.24
5470,2024-03-02,Jacket,Clothing,6,149.6,897.6,4.11,13.45,8434,24,Female,West,Debit Card,Shipped,37.61
5471,2024-03-11,Laptop,Electronics,9,188.64,1697.76,17.04,26.97,8493,37,Other,East,PayPal,Pending,34.87
5472,2025-02-02,Microwave,Home Appliances,3,347.91,1043.73,13.88,29.51,2037,39,Male,West,PayPal,Cancelled,40.09
5473,2024-07-30,Vacuum Cleaner,Home Appliances,4,59.09,236.36,18.05,5.79,9009,29,Male,South,PayPal,Cancelled,41.54
5474,2024-07-21,Tablet,Electronics,3,18.03,54.09,3.42,15.12,7164,60,Male,South,Cash,Cancelled,12.88
5475,2024-08-27,Washing Machine,Home Appliances,9,239.9,2159.1,18.83,7.49,2553,49,Female,West,Debit Card,Pending,40.35
5476,2024-12-06,Lipstick,Beauty,6,100.79,604.74,7.53,27.63,6335,39,Male,South,PayPal,Completed,27.54
5477,2024-06-20,Vacuum Cleaner,Home Appliances,1,408.38,408.38,17.39,24.23,5663,59,Male,West,Debit Card,Completed,26.58
5478,2024-09-27,Washing Machine,Home Appliances,10,256.08,2560.8,4.64,9.67,9532,64,Male,North,PayPal,Pending,36.78
5479,2025-02-08,Sneakers,Clothing,7,82.63,578.41,14.79,26.69,6695,52,Male,West,Bank Transfer,Completed,10.19
5480,2024-07-30,Headphones,Electronics,8,242.28,1938.24,0.82,9.1,2415,35,Other,North,PayPal,Shipped,48.6
5481,2024-12-21,Jacket,Clothing,9,206.42,1857.78,16.66,7.76,7351,59,Other,South,PayPal,Cancelled,13.15
5482,2024-09-24,Conditioner,Beauty,4,343.12,1372.48,17.19,10.04,9251,59,Female,East,Cash,Pending,14.32
5483,2024-08-15,Jacket,Clothing,4,259.77,1039.08,5.17,19.91,8729,59,Male,South,Cash,Completed,9.04
5484,2025-02-02,Refrigerator,Home Appliances,4,427.83,1711.32,2.93,5.58,4913,27,Male,North,Credit Card,Completed,26.74
5485,2024-05-26,Sneakers,Clothing,6,375.55,2253.3,17.66,10.5,4212,18,Other,East,PayPal,Returned,35.56
5486,2024-06-30,Washing Machine,Home Appliances,5,455.96,2279.8,2.42,14.87,6576,55,Other,South,Cash,Pending,14.99
5487,2024-05-04,Washing Machine,Home Appliances,8,189.68,1517.44,13.45,10.78,3328,51,Other,South,PayPal,Shipped,19.83
5488,2024-07-30,Face Cream,Beauty,8,248.52,1988.16,12.5,13.14,8376,64,Other,North,PayPal,Returned,9.93
5489,2024-06-28,Shampoo,Beauty,7,397.52,2782.64,3.8,9.12,5363,62,Female,North,Bank Transfer,Returned,14.46
5490,2024-06-28,Sneakers,Clothing,3,60.85,182.55,13.52,11.74,2944,51,Other,South,Credit Card,Pending,27.52
5491,2024-03-10,T-Shirt,Clothing,3,208.58,625.74,8.36,10.67,8922,20,Female,East,Debit Card,Returned,13.9
5492,2024-07-03,Lipstick,Beauty,1,316.98,316.98,13.25,9.18,7385,30,Female,North,Bank Transfer,Returned,46.06
5493,2024-12-27,Jeans,Clothing,8,23.09,184.72,18.27,21.14,1918,54,Female,North,PayPal,Cancelled,49.14
5494,2024-08-24,Laptop,Electronics,9,253.58,2282.22,18.42,6.71,2789,37,Male,South,Credit Card,Pending,7.65
5495,2024-03-20,T-Shirt,Clothing,1,265.36,265.36,13.39,22.35,1132,59,Other,South,Cash,Returned,39.52
5496,2024-03-30,Shampoo,Beauty,2,140.37,280.74,2.22,23.74,2364,32,Male,East,Credit Card,Returned,17.92
5497,2024-05-15,Jeans,Clothing,4,153.89,615.56,10.63,25.3,2435,60,Male,North,PayPal,Shipped,24.35
5498,2025-02-16,Laptop,Electronics,1,120.07,120.07,6.36,21.57,2504,60,Female,South,PayPal,Cancelled,48.93
5499,2024-07-18,Washing Machine,Home Appliances,4,262.17,1048.68,16.45,23.08,5650,27,Other,West,Debit Card,Completed,30.15
5500,2024-12-14,Laptop,Electronics,2,324.89,649.78,14.47,24.06,5819,39,Male,East,Cash,Completed,42.63
5501,2024-07-02,Microwave,Home Appliances,10,37.06,370.6,3.16,25.92,2963,36,Male,East,Debit Card,Pending,17.86
5502,2024-03-24,Perfume,Beauty,7,204.67,1432.69,18.48,10.46,4616,53,Other,North,PayPal,Completed,8.99
5503,2024-06-19,Air Conditioner,Home Appliances,8,142.46,1139.68,16.31,26.07,1918,55,Male,North,PayPal,Shipped,43.08
5504,2024-12-14,T-Shirt,Clothing,4,137.78,551.12,9.98,24.24,3847,52,Female,North,Bank Transfer,Cancelled,37.59
5505,2024-10-16,Conditioner,Beauty,5,418.76,2093.8,16.22,14.31,5368,32,Male,East,Credit Card,Completed,22.03
5506,2024-11-21,Washing Machine,Home Appliances,1,467.34,467.34,16.73,23.71,5805,58,Male,West,Credit Card,Shipped,7.8
5507,2024-10-12,T-Shirt,Clothing,4,243.59,974.36,1.56,29.68,2354,21,Male,West,Cash,Completed,14.11
5508,2024-05-17,Microwave,Home Appliances,10,230.85,2308.5,13.54,18.84,1658,21,Male,West,Cash,Returned,14.02
5509,2024-12-10,Laptop,Electronics,7,335.88,2351.16,6.3,20.86,7608,30,Female,East,Credit Card,Shipped,26.89
5510,2025-02-01,Jacket,Clothing,2,30.4,60.8,17.06,28.29,5364,22,Female,South,Credit Card,Completed,18.67
5511,2025-01-15,Jeans,Clothing,9,404.06,3636.54,13.85,26.01,8461,19,Female,South,Credit Card,Returned,16.16
5512,2024-12-02,Jeans,Clothing,9,363.76,3273.84,2.11,18.21,1863,19,Female,West,Credit Card,Returned,26.68
5513,2024-03-07,Jacket,Clothing,7,428.27,2997.89,8.82,10.43,9614,59,Other,East,Bank Transfer,Completed,15.34
5514,2024-08-22,Air Conditioner,Home Appliances,2,84.0,168.0,18.17,13.84,7893,34,Male,North,PayPal,Pending,43.94
5515,2024-06-18,Perfume,Beauty,10,196.33,1963.3,3.36,14.13,3479,29,Female,East,Credit Card,Shipped,10.03
5516,2024-10-30,T-Shirt,Clothing,1,155.88,155.88,3.14,18.53,4883,23,Male,South,Bank Transfer,Cancelled,31.4
5517,2024-03-09,Face Cream,Beauty,5,387.27,1936.35,7.15,12.22,8829,44,Female,East,Cash,Cancelled,34.26
5518,2024-12-29,Smartwatch,Electronics,7,499.45,3496.15,13.59,8.53,9502,59,Male,West,Credit Card,Shipped,39.95
5519,2025-02-18,Face Cream,Beauty,4,224.34,897.36,4.96,29.65,2021,26,Female,West,PayPal,Pending,24.54
5520,2025-01-14,Lipstick,Beauty,5,226.93,1134.65,0.71,25.24,8351,49,Female,East,Cash,Completed,45.23
5521,2024-08-21,Smartwatch,Electronics,7,206.67,1446.69,13.57,16.73,7301,61,Male,South,Bank Transfer,Cancelled,30.61
5522,2025-01-08,Headphones,Electronics,9,348.39,3135.51,18.21,14.42,5447,50,Male,South,Bank Transfer,Returned,20.87
5523,2024-11-04,Headphones,Electronics,6,336.2,2017.2,13.04,29.87,8134,64,Male,South,Cash,Shipped,40.99
5524,2025-02-07,Jeans,Clothing,2,104.09,208.18,6.4,29.61,1012,36,Male,North,Debit Card,Returned,26.12
5525,2024-09-17,Lipstick,Beauty,5,202.18,1010.9,13.5,7.98,2255,51,Female,West,PayPal,Completed,41.7
5526,2024-12-07,Washing Machine,Home Appliances,2,66.36,132.72,8.48,18.02,3414,61,Other,South,Debit Card,Returned,49.58
5527,2025-01-30,Lipstick,Beauty,9,53.74,483.66,12.31,12.82,3348,29,Other,North,Bank Transfer,Pending,40.31
5528,2024-10-04,Vacuum Cleaner,Home Appliances,5,181.82,909.1,1.91,22.12,2886,60,Male,West,Credit Card,Completed,17.43
5529,2025-01-13,Air Conditioner,Home Appliances,1,372.85,372.85,12.31,15.21,9178,63,Other,West,Bank Transfer,Cancelled,11.51
5530,2024-06-03,Air Conditioner,Home Appliances,9,237.7,2139.3,3.31,20.19,3960,61,Other,West,Credit Card,Completed,33.42
5531,2024-11-05,Microwave,Home Appliances,7,131.59,921.13,17.37,8.58,2403,54,Male,West,Debit Card,Cancelled,20.65
5532,2024-04-28,Lipstick,Beauty,6,420.6,2523.6,0.65,22.62,9962,50,Female,South,Cash,Completed,15.74
5533,2024-05-19,Sneakers,Clothing,7,395.66,2769.62,18.56,27.19,4800,31,Other,East,Credit Card,Returned,48.23
5534,2024-04-27,Sneakers,Clothing,9,83.25,749.25,7.66,9.36,3547,62,Male,East,Credit Card,Shipped,22.25
5535,2024-07-25,Smartphone,Electronics,2,224.46,448.92,4.53,10.43,3590,57,Male,South,Cash,Cancelled,7.19
5536,2024-06-25,Laptop,Electronics,4,452.15,1808.6,8.64,22.5,4804,37,Male,South,Debit Card,Returned,34.6
5537,2024-09-19,Tablet,Electronics,7,36.61,256.27,14.01,18.25,8529,50,Male,East,PayPal,Returned,19.05
5538,2025-01-24,Smartphone,Electronics,2,358.47,716.94,0.44,20.31,2551,59,Male,West,Bank Transfer,Cancelled,27.07
5539,2024-06-03,Sneakers,Clothing,10,214.96,2149.6,9.21,8.2,1119,43,Female,South,Cash,Completed,17.98
5540,2025-01-23,Perfume,Beauty,8,235.42,1883.36,5.09,6.13,4205,35,Male,North,Credit Card,Shipped,45.31
5541,2024-06-03,Vacuum Cleaner,Home Appliances,5,472.73,2363.65,5.71,8.44,3082,45,Female,West,Cash,Completed,13.3
5542,2024-04-17,Headphones,Electronics,2,268.59,537.18,5.69,27.48,4234,55,Male,East,Cash,Completed,48.57
5543,2024-05-17,Microwave,Home Appliances,7,203.66,1425.62,0.18,10.06,8933,62,Male,West,Cash,Shipped,19.84
5544,2024-03-08,Shampoo,Beauty,9,461.74,4155.66,6.63,11.83,6675,23,Male,West,PayPal,Cancelled,27.19
5545,2024-10-26,T-Shirt,Clothing,4,118.99,475.96,2.53,5.58,7996,29,Female,North,Cash,Returned,26.43
5546,2024-08-23,Washing Machine,Home Appliances,10,237.01,2370.1,17.41,14.51,4172,18,Female,West,Debit Card,Pending,8.0
5547,2024-12-03,Air Conditioner,Home Appliances,5,20.43,102.15,11.38,27.03,8299,59,Female,East,Credit Card,Completed,43.3
5548,2024-05-10,Microwave,Home Appliances,8,148.96,1191.68,18.71,11.27,8667,53,Other,East,PayPal,Cancelled,18.75
5549,2024-11-10,Sneakers,Clothing,10,229.1,2291.0,18.89,23.11,4840,64,Female,East,Bank Transfer,Returned,17.77
5550,2024-10-13,Sneakers,Clothing,6,402.41,2414.46,17.55,14.1,6843,25,Other,East,Bank Transfer,Pending,34.17
5551,2024-09-26,Face Cream,Beauty,8,260.64,2085.12,0.89,22.93,1724,52,Male,West,Cash,Shipped,43.46
5552,2024-11-07,Jacket,Clothing,4,490.34,1961.36,11.71,6.72,2312,40,Other,East,Credit Card,Shipped,5.88
5553,2024-12-17,Smartwatch,Electronics,7,238.62,1670.34,10.08,22.69,8896,57,Male,West,Debit Card,Shipped,37.59
5554,2024-06-29,Washing Machine,Home Appliances,5,435.41,2177.05,1.58,20.46,1190,28,Male,North,Credit Card,Pending,49.88
5555,2024-12-24,Smartphone,Electronics,4,127.2,508.8,18.29,9.87,8152,54,Other,West,Bank Transfer,Pending,13.3
5556,2024-11-17,Refrigerator,Home Appliances,5,325.69,1628.45,2.36,21.9,1301,59,Other,West,PayPal,Cancelled,8.86
5557,2024-08-01,Headphones,Electronics,7,394.38,2760.66,15.76,23.05,3852,22,Male,South,Debit Card,Shipped,28.98
5558,2024-06-11,Face Cream,Beauty,4,252.82,1011.28,10.13,22.43,3003,53,Male,East,Cash,Completed,25.65
5559,2024-05-30,Conditioner,Beauty,7,355.44,2488.08,8.54,16.43,1139,65,Female,West,Cash,Returned,6.97
5560,2024-10-16,Smartwatch,Electronics,4,74.87,299.48,9.38,20.13,9653,62,Male,West,Credit Card,Shipped,14.11
5561,2024-09-15,Headphones,Electronics,9,287.7,2589.3,19.77,9.09,3417,50,Other,South,PayPal,Completed,22.94
5562,2024-07-03,Sneakers,Clothing,5,392.22,1961.1,14.27,16.72,6332,26,Female,South,Cash,Shipped,27.26
5563,2024-07-13,Jeans,Clothing,4,93.26,373.04,7.87,11.12,5390,58,Male,East,Debit Card,Completed,22.9
5564,2024-12-23,Tablet,Electronics,5,481.95,2409.75,19.39,22.66,6841,31,Female,South,Bank Transfer,Returned,31.48
5565,2024-05-18,T-Shirt,Clothing,7,448.59,3140.13,13.77,15.39,4757,20,Other,South,Bank Transfer,Cancelled,5.85
5566,2024-05-22,Washing Machine,Home Appliances,7,325.27,2276.89,2.04,19.06,5438,54,Male,South,PayPal,Cancelled,22.54
5567,2024-07-19,Lipstick,Beauty,5,128.58,642.9,1.61,12.69,6409,27,Female,West,Cash,Pending,14.45
5568,2024-05-28,Headphones,Electronics,5,289.62,1448.1,2.36,8.41,9424,30,Female,South,Debit Card,Completed,19.3
5569,2024-06-09,Perfume,Beauty,9,447.2,4024.8,12.2,9.08,6093,20,Male,North,Debit Card,Shipped,32.79
5570,2024-05-18,Smartwatch,Electronics,9,255.72,2301.48,7.76,7.94,3107,62,Female,North,Bank Transfer,Shipped,39.4
5571,2024-06-05,Microwave,Home Appliances,3,180.09,540.27,13.57,22.24,1616,40,Female,West,Bank Transfer,Pending,43.1
5572,2024-09-09,Lipstick,Beauty,4,202.94,811.76,11.1,20.39,8866,62,Other,West,Debit Card,Completed,16.81
5573,2024-10-24,Dress,Clothing,4,130.48,521.92,6.09,25.38,6794,51,Female,East,Credit Card,Completed,30.71
5574,2024-04-06,Shampoo,Beauty,3,373.35,1120.05,14.03,5.19,1211,57,Female,West,Bank Transfer,Shipped,41.94
5575,2024-05-16,Headphones,Electronics,4,300.71,1202.84,1.4,5.65,5463,47,Male,North,Bank Transfer,Returned,43.38
5576,2024-07-20,Lipstick,Beauty,5,456.92,2284.6,17.07,15.43,3688,20,Female,North,Bank Transfer,Returned,45.59
5577,2024-07-28,Tablet,Electronics,5,483.67,2418.35,14.59,16.37,3156,39,Male,North,Cash,Cancelled,20.32
5578,2025-01-23,Lipstick,Beauty,5,458.51,2292.55,16.71,9.45,7663,36,Female,South,Credit Card,Returned,41.42
5579,2024-07-28,Sneakers,Clothing,5,74.93,374.65,14.14,6.87,1895,46,Female,East,Bank Transfer,Returned,38.96
5580,2024-07-31,Washing Machine,Home Appliances,10,84.18,841.8,13.03,28.16,5391,44,Male,East,Credit Card,Pending,6.88
5581,2024-03-03,Jeans,Clothing,5,149.54,747.7,10.43,29.29,2291,31,Female,South,Cash,Shipped,31.62
5582,2024-09-07,Shampoo,Beauty,9,476.28,4286.52,12.71,10.61,5564,64,Female,West,PayPal,Pending,47.72
5583,2024-09-10,Jacket,Clothing,2,381.5,763.0,6.46,26.31,5922,59,Female,East,Credit Card,Cancelled,21.2
5584,2024-06-30,Dress,Clothing,9,369.45,3325.05,5.82,13.03,6986,37,Other,West,Cash,Cancelled,16.15
5585,2024-07-11,Face Cream,Beauty,5,27.48,137.4,15.31,25.26,4992,63,Female,South,Cash,Pending,49.9
5586,2024-12-17,Dress,Clothing,4,417.33,1669.32,17.74,10.16,4861,59,Male,West,Debit Card,Completed,32.2
5587,2024-09-13,T-Shirt,Clothing,5,150.32,751.6,1.01,11.01,7995,55,Other,West,PayPal,Returned,5.11
5588,2024-09-09,Jeans,Clothing,5,290.31,1451.55,12.36,14.76,3429,45,Female,North,Credit Card,Completed,44.69
5589,2024-08-04,Tablet,Electronics,3,398.65,1195.95,7.18,28.51,5171,54,Male,North,Debit Card,Returned,44.02
5590,2024-04-17,Headphones,Electronics,6,46.43,278.58,3.66,19.7,8842,59,Male,North,Bank Transfer,Completed,43.39
5591,2024-05-19,T-Shirt,Clothing,1,173.66,173.66,14.23,6.97,2692,55,Other,North,Bank Transfer,Returned,36.85
5592,2024-03-29,Dress,Clothing,6,34.57,207.42,0.9,26.13,3234,22,Female,West,Credit Card,Pending,47.89
5593,2024-04-15,Dress,Clothing,4,321.04,1284.16,7.88,8.38,7853,42,Female,South,Credit Card,Pending,26.06
5594,2024-11-28,Microwave,Home Appliances,10,360.68,3606.8,11.61,20.73,7750,30,Female,South,Debit Card,Shipped,6.04
5595,2024-03-27,Lipstick,Beauty,2,209.01,418.02,3.25,23.03,1703,20,Other,East,Bank Transfer,Shipped,12.98
5596,2024-05-27,Smartphone,Electronics,3,182.45,547.35,18.98,8.86,7162,29,Other,North,Bank Transfer,Completed,48.97
5597,2024-06-23,Jeans,Clothing,3,113.52,340.56,2.58,12.14,7479,51,Female,East,Credit Card,Completed,33.45
5598,2025-01-01,Perfume,Beauty,5,347.81,1739.05,4.32,10.98,4457,45,Other,North,Cash,Shipped,12.41
5599,2024-07-16,Air Conditioner,Home Appliances,9,388.23,3494.07,7.05,17.54,5942,57,Female,East,Credit Card,Returned,28.46
5600,2024-08-12,Laptop,Electronics,10,283.13,2831.3,11.87,15.36,1785,42,Other,North,Bank Transfer,Shipped,13.71
5601,2024-07-24,Conditioner,Beauty,4,414.93,1659.72,10.39,18.25,9811,24,Female,South,Cash,Shipped,17.94
5602,2025-01-24,Headphones,Electronics,10,437.06,4370.6,3.26,10.43,3380,54,Male,East,Credit Card,Returned,7.68
5603,2024-11-04,Jeans,Clothing,5,475.53,2377.65,17.42,21.12,8759,34,Male,North,Credit Card,Completed,12.7
5604,2024-06-20,T-Shirt,Clothing,4,23.59,94.36,8.92,9.9,3540,32,Male,South,Debit Card,Pending,6.88
5605,2024-10-21,Shampoo,Beauty,4,28.5,114.0,3.67,10.17,8464,62,Female,East,Bank Transfer,Cancelled,9.47
5606,2024-05-23,Refrigerator,Home Appliances,9,428.76,3858.84,14.08,15.81,5120,31,Male,East,Bank Transfer,Shipped,35.97
5607,2024-08-31,Face Cream,Beauty,7,17.17,120.19,1.87,23.54,5294,65,Female,East,Credit Card,Completed,20.95
5608,2024-05-24,Headphones,Electronics,3,303.69,911.07,1.13,14.48,4188,23,Female,West,Bank Transfer,Completed,21.66
5609,2024-09-16,Microwave,Home Appliances,10,45.02,450.2,16.22,18.96,7585,30,Female,West,Debit Card,Returned,11.1
5610,2024-04-16,Face Cream,Beauty,4,460.9,1843.6,19.61,27.6,6677,59,Other,South,Bank Transfer,Returned,17.67
5611,2024-12-31,Washing Machine,Home Appliances,6,196.53,1179.18,0.06,13.13,5270,58,Female,North,Cash,Returned,15.79
5612,2024-06-06,Shampoo,Beauty,9,200.37,1803.33,9.14,23.31,3284,53,Other,North,Bank Transfer,Pending,35.93
5613,2024-03-21,Smartwatch,Electronics,5,428.76,2143.8,10.14,28.68,9706,59,Male,South,Cash,Completed,35.2
5614,2024-03-24,Refrigerator,Home Appliances,6,92.4,554.4,2.44,9.71,7084,63,Female,North,Credit Card,Pending,36.04
5615,2024-03-31,Perfume,Beauty,6,459.36,2756.16,18.96,28.18,8715,33,Male,South,Cash,Pending,28.27
5616,2025-02-15,Jacket,Clothing,6,400.52,2403.12,15.02,15.17,8659,64,Other,West,Bank Transfer,Completed,29.88
5617,2024-06-09,Washing Machine,Home Appliances,5,491.66,2458.3,14.25,12.08,2586,41,Female,East,PayPal,Completed,18.15
5618,2024-08-05,Laptop,Electronics,4,109.06,436.24,16.17,12.75,8607,39,Male,West,Credit Card,Completed,10.6
5619,2024-12-03,Air Conditioner,Home Appliances,4,252.09,1008.36,13.82,24.14,3999,40,Other,North,PayPal,Returned,36.13
5620,2024-04-06,Shampoo,Beauty,8,256.28,2050.24,0.48,11.9,8173,30,Female,South,Debit Card,Pending,28.29
5621,2024-12-16,Sneakers,Clothing,5,116.48,582.4,4.96,15.49,1093,40,Male,East,PayPal,Pending,28.68
5622,2025-01-17,Shampoo,Beauty,6,349.37,2096.22,3.82,6.08,6608,58,Male,North,PayPal,Shipped,8.53
5623,2025-01-23,Headphones,Electronics,8,97.46,779.68,2.6,28.42,8167,32,Male,West,Credit Card,Returned,11.85
